,time_point,type_0.95,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,45,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
1,0,99,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
2,0,108,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
3,0,120,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
4,0,123,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
5,0,181,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
6,0,195,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
7,0,216,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
8,0,224,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
9,0,229,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
10,0,239,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,243,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,272,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
13,0,276,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
14,0,280,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
15,0,283,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
16,0,289,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
17,0,290,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
18,0,296,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
19,0,321,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
20,0,367,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
21,0,376,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,377,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
23,0,399,1,1.0,3.0,0,1,8.272557610091196e-08,8.527901916392962e-08
24,0,404,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
25,0,478,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
26,0,480,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
27,0,530,3,1.0,1420.0,0,1,8.272557610091196e-08,4.036540240426002e-05
28,0,563,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
29,0,616,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
30,0,674,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
31,0,677,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
32,0,692,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
33,0,727,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
34,0,747,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
35,0,750,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
36,0,761,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
37,0,764,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
38,0,782,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
39,0,793,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
40,0,829,1,1.0,94.0,0,1,8.272557610091196e-08,2.672075933803128e-06
41,0,854,3,1.0,36.0,0,1,8.272557610091196e-08,1.0233482299671553e-06
42,0,888,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
43,0,911,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
44,0,934,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
45,0,953,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
46,0,1040,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
47,0,1045,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
48,0,1058,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
49,0,1082,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
50,0,1098,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
51,0,1103,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
52,0,1110,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
53,0,1143,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
54,0,1169,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
55,0,1175,1,1.0,50.0,0,1,8.272557610091196e-08,1.4213169860654935e-06
56,0,1188,1,3.0,0.0,1,0,2.481767283027359e-07,0.0
57,0,1191,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
58,0,1201,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
59,0,1242,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
60,0,1270,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
61,0,1289,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
62,0,1328,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
63,0,1400,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
64,0,1405,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
65,0,1412,3,2.0,1576.0,1,1,1.6545115220182393e-07,4.4799911400784353e-05
66,0,1415,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
67,0,1432,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
68,0,1454,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
69,0,1484,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
70,0,1493,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
71,0,1547,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
72,0,1562,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
