,time_point,type_0.9,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,1,2,1.0,0.0,0,0
1,0,2,1,5.0,0.0,1,0
2,0,4,2,11.0,0.0,1,0
3,0,5,2,7.0,0.0,1,0
4,0,6,2,3.0,0.0,1,0
5,0,7,2,3.0,0.0,1,0
6,0,10,1,1.0,0.0,0,0
7,0,13,2,7.0,0.0,1,0
8,0,14,2,1.0,0.0,0,0
9,0,18,1,18.0,0.0,1,0
10,0,21,2,10.0,0.0,1,0
11,0,24,1,15.0,0.0,1,0
12,0,26,2,1.0,0.0,0,0
13,0,29,1,14.0,0.0,1,0
14,0,30,1,10.0,0.0,1,0
15,0,31,1,5.0,0.0,1,0
16,0,32,1,11.0,0.0,1,0
17,0,35,1,5.0,0.0,1,0
18,0,42,1,13.0,0.0,1,0
19,0,47,1,1.0,0.0,0,0
20,0,48,2,10.0,0.0,1,0
21,0,56,1,2.0,0.0,1,0
22,0,60,2,2.0,0.0,1,0
23,0,62,2,3.0,0.0,1,0
24,0,72,1,1.0,0.0,0,0
25,0,77,1,2.0,0.0,1,0
26,0,80,1,16.0,0.0,1,0
27,0,86,1,17.0,0.0,1,0
28,0,89,1,9.0,0.0,1,0
29,0,93,1,1.0,0.0,0,0
30,0,98,1,5.0,0.0,1,0
31,0,101,1,14.0,0.0,1,0
32,0,103,1,2.0,0.0,1,0
33,0,105,2,1.0,0.0,0,0
34,0,106,1,8.0,0.0,1,0
35,0,107,1,15.0,0.0,1,0
36,0,108,2,1.0,0.0,0,0
37,0,109,1,1.0,0.0,0,0
38,0,110,1,18.0,0.0,1,0
39,0,112,1,17.0,0.0,1,0
40,0,118,2,1.0,0.0,0,0
41,0,119,1,15.0,0.0,1,0
42,0,124,2,3.0,0.0,1,0
43,0,125,1,4.0,0.0,1,0
44,0,125,2,1.0,0.0,0,0
45,0,126,2,1.0,0.0,0,0
46,0,129,1,9.0,0.0,1,0
47,0,137,1,15.0,0.0,1,0
48,0,144,1,5.0,0.0,1,0
49,0,147,1,1.0,0.0,0,0
50,0,148,1,18.0,0.0,1,0
51,0,154,1,7.0,0.0,1,0
52,0,163,1,1.0,0.0,0,0
53,0,164,1,1.0,0.0,0,0
54,0,175,1,9.0,0.0,1,0
55,0,176,1,9.0,0.0,1,0
56,0,177,1,12.0,0.0,1,0
57,0,180,1,1.0,0.0,0,0
58,0,183,1,9.0,0.0,1,0
59,0,184,2,1.0,0.0,0,0
60,0,186,1,9.0,0.0,1,0
61,0,189,2,1.0,0.0,0,0
62,0,192,1,3.0,0.0,1,0
63,0,196,2,1.0,0.0,0,0
64,0,198,1,1.0,0.0,0,0
65,0,199,1,1.0,0.0,0,0
66,0,205,1,5.0,0.0,1,0
67,0,215,1,8.0,0.0,1,0
68,0,217,1,20.0,0.0,1,0
69,0,229,1,13.0,0.0,1,0
70,0,239,1,1.0,0.0,0,0
71,0,240,1,14.0,0.0,1,0
72,0,251,1,1.0,0.0,0,0
73,0,266,2,1.0,0.0,0,0
74,0,268,1,16.0,0.0,1,0
75,0,269,1,9.0,0.0,1,0
76,0,275,1,5.0,0.0,1,0
77,0,276,1,12.0,0.0,1,0
78,0,287,1,18.0,0.0,1,0
79,0,300,2,1.0,0.0,0,0
80,0,317,1,8.0,0.0,1,0
81,0,341,2,1.0,0.0,0,0
82,0,354,1,1.0,0.0,0,0
83,0,371,1,16.0,0.0,1,0
84,0,372,1,1.0,0.0,0,0
85,0,376,2,1.0,0.0,0,0
86,0,377,1,16.0,0.0,1,0
87,0,383,1,1.0,0.0,0,0
88,0,386,1,1.0,0.0,0,0
89,0,410,1,15.0,0.0,1,0
90,0,425,1,2.0,0.0,1,0
91,0,433,2,1.0,0.0,0,0
92,0,440,2,1.0,0.0,0,0
93,0,445,1,5.0,0.0,1,0
94,0,448,1,11.0,0.0,1,0
95,0,454,1,1.0,0.0,0,0
96,0,457,1,1.0,0.0,0,0
97,0,461,1,3.0,0.0,1,0
98,0,463,1,1.0,0.0,0,0
99,0,464,1,2.0,0.0,1,0
100,0,471,1,12.0,0.0,1,0
101,0,475,1,1.0,0.0,0,0
102,0,482,1,10.0,0.0,1,0
103,0,491,1,4.0,0.0,1,0
104,0,500,1,2.0,0.0,1,0
105,0,506,1,1.0,0.0,0,0
106,0,511,1,12.0,0.0,1,0
107,0,519,1,1.0,0.0,0,0
108,0,531,1,2.0,0.0,1,0
109,0,542,1,1.0,0.0,0,0
110,0,547,1,1.0,0.0,0,0
111,0,553,1,15.0,0.0,1,0
112,0,563,1,17.0,0.0,1,0
113,0,608,1,1.0,0.0,0,0
114,0,614,1,1.0,0.0,0,0
115,0,616,1,7.0,0.0,1,0
116,0,640,1,1.0,0.0,0,0
117,0,647,1,1.0,0.0,0,0
118,0,656,1,1.0,0.0,0,0
119,0,661,1,1.0,0.0,0,0
120,0,693,1,1.0,0.0,0,0
121,0,719,1,1.0,0.0,0,0
122,0,727,1,2.0,0.0,1,0
123,0,748,1,1.0,0.0,0,0
124,0,755,1,6.0,0.0,1,0
125,0,756,1,1.0,0.0,0,0
126,0,760,1,1.0,0.0,0,0
127,0,780,1,2.0,0.0,1,0
128,0,784,1,1.0,0.0,0,0
129,0,799,1,1.0,0.0,0,0
130,0,848,1,2.0,0.0,1,0
131,0,912,1,2.0,0.0,1,0
132,0,915,1,1.0,0.0,0,0
133,0,920,1,1.0,0.0,0,0
134,0,953,1,1.0,0.0,0,0
135,0,975,1,1.0,0.0,0,0
136,0,983,1,1.0,0.0,0,0
137,0,995,1,1.0,0.0,0,0
138,0,1008,1,1.0,0.0,0,0
139,0,1039,1,1.0,0.0,0,0
140,0,1051,1,1.0,0.0,0,0
141,0,1056,1,1.0,0.0,0,0
142,0,1064,1,2.0,0.0,1,0
143,0,1074,1,2.0,0.0,1,0
144,0,1076,1,1.0,0.0,0,0
145,0,1114,1,1.0,0.0,0,0
146,0,1121,1,1.0,0.0,0,0
147,0,1133,1,2.0,0.0,1,0
148,0,1139,1,1.0,0.0,0,0
149,0,1140,1,1.0,0.0,0,0
150,0,1149,1,1.0,0.0,0,0
151,0,1170,1,1.0,0.0,0,0
152,0,1172,1,2.0,0.0,1,0
153,0,1182,1,1.0,0.0,0,0
154,0,1203,1,3.0,0.0,1,0
155,0,1204,1,1.0,0.0,0,0
156,0,1212,1,1.0,0.0,0,0
